Date,BLK,^GSPC
2017-03-02 00:00:00+00:00,323.2215881347656,2381.919921875
2017-03-03 00:00:00+00:00,322.0001220703125,2383.1201171875
2017-03-06 00:00:00+00:00,319.92864990234375,2375.31005859375
2017-03-07 00:00:00+00:00,318.02227783203125,2368.389892578125
2017-03-08 00:00:00+00:00,317.36199951171875,2362.97998046875
2017-03-09 00:00:00+00:00,317.130859375,2364.8701171875
2017-03-10 00:00:00+00:00,317.38677978515625,2372.60009765625
2017-03-13 00:00:00+00:00,317.642578125,2373.469970703125
2017-03-14 00:00:00+00:00,316.3221435546875,2365.449951171875
2017-03-15 00:00:00+00:00,320.3908386230469,2385.260009765625
2017-03-16 00:00:00+00:00,321.85980224609375,2381.3798828125
2017-03-17 00:00:00+00:00,315.95916748046875,2378.25
2017-03-20 00:00:00+00:00,313.9783630371094,2373.469970703125
2017-03-21 00:00:00+00:00,309.612548828125,2344.02001953125
2017-03-22 00:00:00+00:00,309.86846923828125,2348.449951171875
2017-03-23 00:00:00+00:00,309.8106994628906,2345.9599609375
2017-03-24 00:00:00+00:00,308.99359130859375,2343.97998046875
2017-03-27 00:00:00+00:00,309.4806213378906,2341.590087890625
2017-03-28 00:00:00+00:00,314.12689208984375,2358.570068359375
2017-03-29 00:00:00+00:00,313.12005615234375,2361.1298828125
2017-03-30 00:00:00+00:00,316.1158142089844,2368.06005859375
2017-03-31 00:00:00+00:00,316.5037841796875,2362.719970703125
2017-04-03 00:00:00+00:00,315.3318176269531,2358.840087890625
2017-04-04 00:00:00+00:00,314.2671813964844,2360.159912109375
2017-04-05 00:00:00+00:00,314.3580017089844,2352.949951171875
2017-04-06 00:00:00+00:00,316.9906311035156,2357.489990234375
2017-04-07 00:00:00+00:00,318.5751037597656,2355.5400390625
2017-04-10 00:00:00+00:00,318.4679260253906,2357.159912109375
2017-04-11 00:00:00+00:00,316.94940185546875,2353.780029296875
2017-04-12 00:00:00+00:00,314.79541015625,2344.929931640625
2017-04-13 00:00:00+00:00,312.7815856933594,2328.949951171875
2017-04-17 00:00:00+00:00,316.7431640625,2349.010009765625
2017-04-18 00:00:00+00:00,316.5863342285156,2342.18994140625
2017-04-19 00:00:00+00:00,311.2136535644531,2338.169921875
2017-04-20 00:00:00+00:00,314.9191589355469,2355.840087890625
2017-04-21 00:00:00+00:00,312.0059814453125,2348.68994140625
2017-04-24 00:00:00+00:00,319.0951232910156,2374.14990234375
2017-04-25 00:00:00+00:00,320.3661193847656,2388.610107421875
2017-04-26 00:00:00+00:00,320.9271545410156,2387.449951171875
2017-04-27 00:00:00+00:00,322.4456787109375,2388.77001953125
2017-04-28 00:00:00+00:00,317.3785705566406,2384.199951171875
2017-05-01 00:00:00+00:00,316.0828857421875,2388.330078125
